2020-10-11 20:17:26.289 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:17:26.293 [FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 20:17:26.293 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:17:46.296 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:17:46.296 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:17:46.296 [PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:17:46.296 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:18:06.301 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:18:06.301 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:18:06.301 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:18:06.302 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:18:26.303 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:18:26.303 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:18:26.304 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:18:26.304 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:18:46.307 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:18:46.308 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:18:46.308 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:18:46.309 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:19:06.310 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:19:06.311 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:19:06.311 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:19:06.312 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:19:26.312 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:19:26.313 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:19:26.314 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:19:26.315 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:19:46.317 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:19:46.317 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:19:46.318 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:19:46.318 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:20:06.321 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:20:06.321 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:20:06.321 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:20:06.322 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:20:26.323 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:20:26.324 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:20:26.325 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:20:26.326 [River ferry is full and move to the unloadingain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry is full and move to the unloading
2020-10-11 20:20:31.107 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:20:31.111 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:20:31.111 [ River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 34009000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 34009000/12000
2020-10-11 20:20:51.112 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:20:51.112 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:20:51.112 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:20:51.113 [ River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 34009000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 34009000/12000
2020-10-11 20:21:11.113 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:21:11.113 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:21:11.113 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:21:11.114 [ River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 34009000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 34009000/12000
2020-10-11 20:21:25.383 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:21:25.387 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:21:25.387 [ River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 12400/12000
2020-10-11 20:21:45.389 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:21:45.389 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:21:45.390 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:21:45.390 [ River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 25/60 Weight: 12400/12000
2020-10-11 20:21:49.431 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:21:49.435 [FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 20:21:49.435 [ River ferry is full and move to the unloadingCurrent state: Square: 7/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 7/60 Weight: 12400/12000
2020-10-11 20:22:09.438 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:22:09.438 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:22:09.439 [PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:22:09.440 [ River ferry is full and move to the unloadingCurrent state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:22:29.440 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:22:29.440 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:22:29.440 [PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:22:29.441 [ River ferry is full and move to the unloadingCurrent state: Square: 7/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingCurrent state: Square: 7/60 Weight: 12400/12000
2020-10-11 20:22:35.198 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:22:35.201 [FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 20:22:35.201 [ River ferry is full and move to the unloadingPossible overload state: Square: 7/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingPossible overload state: Square: 7/60 Weight: 12400/12000
2020-10-11 20:22:55.203 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:22:55.203 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:22:55.203 [PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:22:55.203 [ River ferry is full and move to the unloadingPossible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloadingPossible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:23:12.552 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:23:12.556 [PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 6/60 Weight: 11200/12000
2020-10-11 20:23:12.557 [ River ferry is full and move to the unloading. Possible overload state: Square: 9/60 Weight: 16800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 9/60 Weight: 16800/12000
2020-10-11 20:23:32.558 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:23:32.559 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:23:32.560 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:23:32.560 [ River ferry is full and move to the unloading. Possible overload state: Square: 7/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 7/60 Weight: 12400/12000
2020-10-11 20:23:52.562 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:23:52.562 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 20:23:52.562 [FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 20:23:52.563 [ River ferry is full and move to the unloading. Possible overload state: Square: 7/60 Weight: 12400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 7/60 Weight: 12400/12000
2020-10-11 20:24:12.564 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:24:12.564 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:24:12.565 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:24:12.565 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:24:32.566 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:24:32.566 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:24:32.566 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:24:32.567 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:24:52.568 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:24:52.568 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:24:52.568 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:24:52.569 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:25:12.570 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:25:12.570 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:25:12.570 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:25:12.571 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:25:32.573 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:25:32.573 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:25:32.573 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:25:32.573 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:25:52.578 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:25:52.578 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:25:52.580 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:25:52.582 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:26:12.584 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:26:12.584 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:26:12.584 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:26:12.585 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 20:26:32.586 [River ferry returns from unloading and starts to load carsain] INFO  by.epam.thirdtask.entity.RiverFerry - River ferry returns from unloading and starts to load cars
2020-10-11 20:26:32.586 [PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - PassengerCar was loaded on the river ferry. Square: 3/60 Weight: 5600/12000
2020-10-11 20:26:32.590 [FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 5/60 Weight: 9000/12000
2020-10-11 20:26:32.590 [ River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry -  River ferry is full and move to the unloading. Possible overload state: Square: 8/60 Weight: 14600/12000
2020-10-11 21:39:55.151 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.151 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.150 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.149 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.155 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.156 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.156 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.169 [FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 2/60 Weight: 3400/12000
2020-10-11 21:39:55.169 [car loading into river ferryain] INFO  epam.thirdtask.state.impl.CarLoadingState - car loading into river ferry
2020-10-11 21:39:55.176 [FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000ain] INFO  by.epam.thirdtask.entity.RiverFerry - FreightCar was loaded on the river ferry. Square: 4/60 Weight: 6800/12000
2020-10-11 21:39:55.176 [Car arriveain] INFO  epam.thirdtask.state.impl.CarArriveState - Car arrive
2020-10-11 21:39:55.176 [car loading into river ferryain] INFO  epam.thirdtask.state.impl.CarLoadingState - car loading into river ferry
